"xTriang" "yTriang"
0.3275433157105 0.229289943352342
0.860619498183951 0.114319077692926
1.86426681675948 -0.342445361893624
2.30398896243423 -0.849448508583009
2.1455702194944 -0.444488134700805
-0.691068647662178 -0.574600961524993
0.0298728744965047 -0.430419038049877
-0.117216237355024 0.790188205894083
2.43511423328891 -0.107529353350401
0.920518591068685 0.559969779569656
2.84920709999278 0.761238069739193
1.48849621042609 -0.173751580994576
2.58809254132211 -0.872383038979024
0.900175897171721 0.447451893240213
2.88722610659897 -0.324769333004951
0.0607126064132899 0.681229108013213
2.25836883042939 0.712263329420239
-0.372224520193413 -0.217281437944621
0.33610334363766 -0.239012228790671
0.930570462718606 0.790890851989388
0.911939785350114 0.482157297432423
0.701744983438402 0.806163222994655
1.41040057735518 -0.412539689801633
1.99782912712544 -0.617479780223221
1.46770653524436 0.772901886608452
3.13686659303494 0.754115086048841
2.34233369096182 -0.621612755116075
2.9711993036326 0.516206104774028
-0.460281870560721 0.448997785337269
2.61855473020114 0.887449636589736
3.10473147057928 0.423487735446543
2.23530096909963 -0.222189800348133
2.9146638114471 -0.79825374763459
1.76518155820668 0.854604177176952
1.64859790098853 -0.433534999378026
2.94678115844727 0.181146317627281
1.38615032518283 0.68101406423375
2.661568693351 -0.364072631113231
2.46365778241307 0.565702673979104
1.38809811067767 -0.464983585290611
3.3060473841615 -0.562709430232644
0.223986385157332 -0.462098815944046
-0.502669199137017 0.0371522749774158
0.581358535913751 0.125565871596336
1.59317131596617 -0.741686291061342
2.3100253820885 -0.48726479196921
1.03415093594231 0.435870551969856
0.468016863800585 -0.799718306865543
1.29532863129862 0.526445379015058
0.661973370937631 0.895932709332556
2.25435233535245 0.637269376777112
0.290083903586492 -0.383415338583291
1.39272624137811 0.299158920999616
0.695364689221606 -0.475051779765636
3.19720175093971 -0.669092133641243
0.733417445793748 -0.35566388675943
1.38175622536801 0.847936942707747
3.32169735315256 -0.484757478348911
2.88660349417478 -0.16428748331964
1.17329742386937 -0.305538644548506
2.56257339357398 -0.737115358933806
0.999971844488755 -0.251026270911098
0.626760759390891 0.262840456794947
2.78543574013747 -0.21984213264659
0.0134612757246941 0.379255697596818
2.55560611234978 0.378826824948192
-0.391540394863114 0.109801246318966
0.227442569797859 -0.140751184429973
-0.283478102879599 -0.0945598743855953
0.198147075483575 -0.387113482225686
-0.705328113632277 0.156707888003439
2.21144129266031 0.820740608498454
2.89457338722423 -0.169904749374837
2.9865441294387 -0.578148498665541
1.27637226809748 -0.142499258276075
1.05042041023262 -0.734620049595833
2.02466645138338 0.885914118494838
2.27361964038573 0.523947723209858
0.765986359678209 0.865819657687098
0.066040676087141 -0.78238736698404
-0.353138259612024 -0.504546334035695
1.9938048357144 0.869382740464061
2.65896255942062 -0.365710656624287
0.783634560415521 -0.444067941047251
1.15736845275387 0.575081015471369
-0.258942196611315 0.404925025068223
2.57783033046871 -0.871084922458977
-0.484078821260482 0.509411243256181
1.23142174305394 0.240820066072047
2.20050522568636 -0.660846466664225
1.47796788928099 -0.78194146277383
1.42174762184732 -0.236567296553403
-0.132788325659931 -0.661378170829266
2.77410472254269 -0.402694915886968
1.26947744609788 -0.615580929908901
1.55584891885519 -0.485659957397729
0.0377255664207041 -0.637536354362965
1.97855998156592 0.541474085766822
-0.614678098587319 0.0546215539798141
2.21397746098228 -0.253873256035149
1.99046211177483 -0.722743506543338
1.80450374004431 -0.357015759218484
1.63013861957006 -0.690336777362972
1.53820911166258 -0.557388144545257
2.41394039336592 -0.54723840765655
2.00770608824678 -0.73716693231836
0.290829633362591 -0.345972546376288
1.26285415701568 0.362885029520839
-0.124366157921031 -0.801661793608218
2.73349134810269 -0.762194883543998
-0.925 1.1327608772857e-16
-0.910947171536292 0.160624564341911
-0.869215674226965 0.316368632576244
-0.801073498500606 0.4625
-0.708591109885055 0.594578538960049
-0.594578538960049 0.708591109885055
-0.4625 0.801073498500606
-0.316368632576244 0.869215674226965
-0.160624564341911 0.910947171536292
5.6638043864285e-17 0.925
0.166666666666667 0.925
0.333333333333333 0.925
0.5 0.925
0.666666666666667 0.925
0.833333333333333 0.925
1 0.925
1.16666666666667 0.925
1.33333333333333 0.925
1.5 0.925
1.66666666666667 0.925
1.83333333333333 0.925
2 0.925
2.16666666666667 0.925
2.33333333333333 0.925
2.5 0.925
2.66666666666667 0.925
2.83333333333333 0.925
3 0.925
3.16072704159334 0.89302940365474
3.29698484809835 0.80198484809835
3.38802940365474 0.665727041593338
3.42 0.505
3.38802940365474 0.344272958406662
3.29698484809835 0.20801515190165
3.16072704159334 0.11697059634526
3 0.085
2.83333333333333 0.085
2.66666666666667 0.085
2.5 0.085
2.33333333333333 0.085
2.16666666666667 0.085
2 0.085
1.83333333333333 0.085
1.66666666666667 0.085
1.5 0.085
1.33333333333333 0.085
1.16666666666667 0.085
1 0.085
0.833333333333333 0.085
0.666666666666667 0.085
0.5 0.085
0.333333333333333 0.085
0.166666666666667 0.085
5.2045770037451e-18 0.085
