IDcov Alb Comp
365	2	4
366	1	1
367	0	0
368	0	1
369	2	8
370	3	3
371	3	6
372	2	3
373	0	2
374	15	53
375	2	30
376	1	0
377	1	5
378	0	2
379	3	13
380	6	19
381	1	6
382	0	0
383	0	4
384	0	0
385	2	11
386	0	1
387	0	0
388	155	5060
389	2	1
390	0	3
391	64	1286
392	0	0
393	0	1
394	3	5
395	9	9
396	18	1012
397	4	1
398	1	1
399	0	7
400	3	1
401	1	0
402	361	4490
403	2	5
404	0	17
405	3	2
406	14	54
407	8	15
408	1	5
409	4	2
410	8	0
411	3	2
412	8	28
413	0	1
414	6	0
415	2	1
416	6	3
417	96	12111
418	2	1
419	4	3
420	4	2
421	1	3
422	2	2
423	0	0
424	0	3
425	379	1888
426	2	3
427	19	904
428	69	31
429	0	0
430	2	7
431	0	0
432	1	17
433	0	0
434	0	0
435	0	2
436	0	8
437	0	0
438	3	3
439	2	0
440	1	2
441	0	2
442	0	1
443	1	2
444	1	0
445	0	1
446	4	23
447	0	2
448	0	0
449	0	1
450	3	0
451	0	0
452	0	1
453	0	1
454	0	0
455	0	5
456	0	5
457	6	26
458	2	2
459	2	1
460	2	1
461	1	1
462	5	16
463	1	2
464	0	0
465	6	11
466	1	1
467	0	6
468	0	1
469	2	2
470	1	1
471	2	0
472	0	1
473	1	1
474	1	0
475	2	1
476	0	0
477	1	0
478	0	0
479	2	6
480	3	9
481	5	3
482	32	27
483	1	3
484	2	0
485	52	113
486	0	0
487	0	0
488	1	1
489	0	7
490	2	3
491	0	1
492	0	1
493	1	1
494	1	1
495	0	0
496	0	9
497	4	2
498	0	0
499	0	1
500	0	0
501	1	1
502	2	1
503	1	0
504	0	2
505	1	0
506	0	0
507	0	0
508	0	3
509	0	2
510	0	0
511	3	3
512	0	0
513	2	0
514	9	18
515	0	0
516	0	0
517	3	14
518	2	0
519	1	1
520	2	1
521	0	8
522	0	1
523	0	0
524	0	2
525	2	9
526	1	3
527	0	0
528	2	2
529	0	0
530	0	17
531	2	7
532	4	4
533	1	5
534	2	1
535	2	3
536	0	1
537	3	0
538	1	0
539	0	0
540	1	0
541	0	0
542	0	0
543	1	0
544	0	0
545	0	0
546	0	0
547	0	0
548	0	0
549	1	2
550	1	1
551	1	1
552	0	1
553	1	2
554	0	0
555	0	1
556	0	1
557	0	1
558	0	2
559	3	3
560	0	0
561	1	2
562	2	5
563	0	1
564	0	0
565	0	0
566	1	2
567	0	0
568	4	23
569	16	2002
570	8	35
571	0	0
572	0	0
573	0	3
574	0	1
575	3	7
576	4	2
577	1	0
578	0	0
579	1	0
580	0	0
581	3	26
