186	63	187
225	402	285
242	341	610
403	336	486
314	318	80
14	356	17
397	448	151
63	305	187
591	614	613
327	217	29
403	486	112
369	284	282
226	34	399
32	334	224
395	100	101
238	535	118
451	601	600
36	277	159
222	33	395
396	99	100
227	366	165
332	396	100
384	311	68
159	277	430
405	485	233
116	338	118
453	389	336
405	233	232
206	319	87
611	610	115
197	440	314
403	110	336
317	79	203
467	203	422
324	444	392
316	203	79
296	52	398
417	347	464
386	74	73
312	385	70
192	384	310
397	334	480
192	476	439
461	251	304
198	442	74
188	300	380
306	188	64
495	248	494
247	124	495
248	125	494
303	126	459
624	91	323
302	185	61
96	327	394
583	584	143
58	379	187
586	139	260
415	345	250
449	492	482
387	315	198
355	263	11
201	380	305
19	469	17
472	288	358
144	14	17
297	190	383
394	158	447
28	31	157
18	270	153
360	272	24
234	564	565
339	408	119
548	119	408
542	543	339
549	550	119
456	239	118
542	339	456
339	550	551
551	552	339
339	552	239
235	113	594
565	109	234
276	363	490
490	363	31
99	570	571
395	332	100
330	571	98
330	98	331
101	220	490
239	116	118
239	552	553
116	239	553
451	106	602
335	597	108
108	566	228
452	107	569
33	333	491
222	31	470
397	151	103
161	399	34
365	159	471
295	178	473
163	366	227
35	364	162
282	165	281
281	37	166
594	611	337
555	338	554
340	530	241
410	457	243
611	115	406
341	411	410
117	238	407
456	538	542
506	444	505
610	410	115
118	338	407
539	542	538
533	245	409
257	423	132
457	244	340
256	349	422
527	240	242
231	111	486
233	404	232
486	405	112
598	597	229
336	487	231
487	205	88
488	409	342
485	404	233
606	605	431
443	81	194
487	111	231
455	111	88
85	350	513
350	423	513
350	132	423
85	513	514
80	443	70
208	320	84
86	515	209
70	443	194
206	87	321
132	422	468
347	78	464
133	511	257
422	349	468
511	512	257
131	254	489
530	121	529
420	349	256
253	129	348
132	467	422
207	317	203
417	256	347
422	203	78
307	64	76
442	318	74
75	315	387
75	189	307
84	317	207
84	320	204
79	318	442
317	84	204
402	453	41
278	34	160
440	318	314
318	204	80
225	310	402
193	69	453
52	192	450
195	197	71
56	299	435
464	252	417
183	264	474
264	5	474
436	183	474
260	139	6
138	5	264
463	252	202
5	138	137
304	63	186
188	380	201
77	316	442
307	189	381
306	378	300
475	249	460
3	258	424
466	421	323
346	348	252
460	249	344
392	479	91
214	392	623
621	503	504
460	345	62
135	589	590
475	185	59
352	425	4
624	623	91
412	618	617
60	414	475
325	502	503
413	501	619
502	325	620
247	617	124
620	619	501
343	498	499
621	620	325
247	412	617
612	626	126
184	258	2
3	590	351
2	612	303
214	324	392
414	60	184
136	259	135
264	354	426
139	587	588
138	7	6
140	8	585
139	586	587
218	95	446
593	458	615
577	578	24
48	142	183
426	7	138
23	428	18
582	268	428
583	266	144
143	584	261
357	16	267
147	146	358
266	356	14
267	15	356
175	292	373
16	146	267
266	145	356
267	356	145
47	292	176
306	56	378
435	374	181
48	436	181
437	189	308
72	439	196
308	189	382
381	190	180
398	52	450
309	67	200
174	292	47
482	492	104
49	293	435
173	372	47
149	18	269
438	383	308
432	43	45
224	471	32
363	275	31
51	295	434
471	159	32
155	27	361
577	272	576
275	157	31
274	157	29
97	329	573
394	447	328
95	327	96
220	571	572
363	30	158
219	328	447
96	328	573
93	326	393
155	22	151
287	170	45
96	446	95
428	581	582
585	586	140
272	577	24
326	216	362
25	360	154
549	119	548
555	407	338
407	238	118
548	408	547
554	116	553
554	338	116
408	546	547
408	545	546
408	544	545
540	541	542
544	408	543
237	407	555
117	236	342
408	339	543
119	550	339
122	535	238
537	456	118
556	557	117
243	115	410
236	117	557
406	115	236
337	560	594
337	406	114
560	561	594
561	235	594
234	113	563
235	561	562
235	562	113
113	562	563
234	563	564
560	114	559
560	337	114
556	117	237
407	237	117
236	557	558
555	556	237
559	114	558
558	114	236
107	335	567
107	567	568
228	566	567
452	229	107
396	570	99
229	452	102
107	568	569
452	569	223
229	335	107
569	570	396
223	396	102
223	569	396
221	330	331
99	571	330
101	98	220
571	220	98
101	331	98
100	221	331
222	395	101
100	331	101
491	332	395
102	396	332
99	221	100
99	330	221
228	567	335
102	452	223
102	491	229
490	222	101
364	277	162
598	229	491
102	332	491
31	222	490
430	277	364
333	598	491
160	105	333
606	431	403
565	401	109
230	108	596
335	229	597
108	230	566
596	109	401
335	108	228
597	596	108
401	230	596
566	401	565
566	230	401
595	234	109
596	595	109
395	33	491
160	34	105
483	399	161
609	608	120
364	278	33
400	226	451
278	161	34
38	227	165
36	163	162
369	166	39
33	278	160
35	161	278
333	33	160
222	470	430
278	364	35
33	430	364
222	430	33
470	159	430
279	36	365
470	31	159
163	36	279
162	277	36
279	365	471
36	159	365
162	163	35
281	166	282
280	38	165
163	279	366
280	165	40
366	281	165
279	37	366
37	471	166
366	37	281
279	471	37
285	368	482
166	471	481
178	375	54
39	166	481
167	367	40
483	605	399
369	482	284
40	165	282
367	280	40
167	41	283
283	431	164
35	227	483
283	367	167
483	227	38
35	163	227
280	164	38
613	612	2
35	483	161
38	605	483
38	164	605
431	110	403
605	164	431
280	367	164
431	484	110
609	527	242
232	607	606
404	608	607
613	2	134
120	527	609
451	602	601
112	606	403
112	232	606
599	105	400
399	605	604
106	604	603
226	399	604
598	333	599
333	105	599
34	226	105
400	451	600
106	603	602
599	400	600
105	226	400
226	106	451
226	604	106
117	342	238
122	342	409
238	342	122
236	115	243
114	406	236
337	611	406
538	456	537
339	239	456
118	536	537
535	122	534
118	535	536
122	245	534
542	539	540
340	488	243
342	243	488
340	243	457
342	236	243
340	409	488
245	122	409
341	410	610
411	528	529
534	245	533
531	532	241
533	409	532
532	340	241
532	409	340
530	340	121
242	240	341
510	511	133
244	411	529
574	93	94
411	240	528
120	608	90
340	244	121
457	410	244
410	411	244
341	240	411
485	608	404
519	390	322
405	232	112
404	607	232
431	283	484
164	367	283
390	212	88
41	453	484
336	231	486
526	527	120
574	575	93
525	526	120
111	405	486
455	485	405
111	455	405
88	322	390
453	336	110
389	205	336
484	453	110
69	194	81
402	68	453
68	310	384
454	485	391
485	455	212
205	487	336
205	82	210
524	213	523
213	391	522
485	212	89
524	90	608
454	391	213
524	454	213
608	485	454
244	529	121
120	90	525
608	454	524
531	241	530
525	90	524
391	89	521
391	485	89
455	88	212
111	487	88
82	205	389
205	210	88
519	211	390
211	212	390
81	319	206
210	518	322
213	522	523
391	521	522
321	517	210
521	89	211
521	211	520
89	212	211
211	519	520
322	518	519
206	82	389
321	516	517
209	83	86
209	516	87
518	210	517
322	88	210
516	321	87
210	82	321
208	514	86
86	514	515
320	208	86
84	207	85
423	257	512
257	132	468
350	207	467
208	85	514
423	512	513
84	85	208
207	350	85
80	83	443
320	86	83
79	204	318
320	83	204
516	209	515
87	319	209
83	319	443
83	209	319
82	206	321
81	443	319
389	81	206
69	193	194
389	69	81
389	453	69
314	80	385
204	83	80
316	79	442
317	204	79
74	440	73
314	385	312
73	440	197
74	318	440
349	133	468
