1	181072	333611
2	181025	333558
3	181165	333537
4	181298	333484
5	181307	333330
6	181390	333260
7	181165	333370
8	181027	333363
9	181060	333231
10	181232	333168
11	181191	333115
12	181032	333031
13	180874	333339
14	180969	333252
15	181011	333161
16	180830	333246
17	180763	333104
18	180694	332972
19	180625	332847
20	180555	332707
21	180642	332708
22	180704	332717
23	180704	332664
24	181153	332925
25	181147	332823
26	181167	332778
27	181008	332777
28	180973	332687
29	180916	332753
30	181352	332946
31	181133	332570
32	180878	332489
33	180829	332450
34	180954	332399
35	180956	332318
36	180710	332330
37	180632	332445
38	180530	332538
39	180478	332578
40	180383	332476
41	180494	332330
42	180561	332193
43	180451	332175
44	180410	332031
45	180355	332299
46	180292	332157
47	180283	332014
48	180282	331861
49	180270	331707
50	180199	331591
51	180135	331552
52	180237	332351
53	180103	332297
54	179973	332255
55	179826	332217
56	179687	332161
57	179792	332035
58	179902	332113
59	180100	332213
60	179604	332059
61	179526	331936
62	179495	331770
63	179489	331633
64	179414	331494
65	179334	331366
66	179255	331264
67	179470	331125
68	179692	330933
69	179852	330801
70	179140	330955
71	179128	330867
72	179065	330864
73	179007	330727
74	179110	330758
75	179032	330645
76	179095	330636
77	179058	330510
78	178810	330666
79	178912	330779
80	178981	330924
81	179076	331005
82	180151	330353
83	179211	331175
84	181118	333214
85	179474	331304
86	179559	331423
87	179022	330873
88	178953	330742
89	178875	330516
90	178803	330349
91	179029	330394
92	178605	330406
93	178701	330557
94	179547	330245
95	179301	330179
96	179405	330567
97	179462	330766
98	179293	330797
99	179180	330710
100	179206	330398
101	179618	330458
102	179782	330540
103	179980	330773
104	180067	331185
105	180162	331387
106	180451	331473
107	180328	331158
108	180276	330963
109	180114	330803
110	179881	330912
111	179774	330921
112	179657	331150
113	179731	331245
114	179717	331441
115	179446	331422
116	179524	331565
117	179644	331730
118	180321	330366
119	180162	331837
120	180029	331720
121	179797	331919
122	179642	331955
123	179849	332142
124	180265	332297
125	180107	332101
126	180462	331947
127	180478	331822
128	180347	331700
129	180862	333116
130	180700	332882
131	180201	331160
132	180173	331923
133	180923	332874
134	180467	331694
135	179917	331325
136	179822	331242
137	179991	331069
138	179120	330578
139	179034	330561
140	179085	330433
141	179236	330046
142	179456	330072
143	179550	329940
144	179445	329807
145	179337	329870
146	179245	329714
147	179024	329733
148	178786	329822
149	179135	329890
150	179030	330082
151	179184	330182
152	179085	330292
153	178875	330311
154	179466	330381
155	180627	330190
0	178460	330140
0	178540	329860
0	178700	329740
0	178780	329660
0	178940	329620
0	179180	329620
0	179380	329660
0	179580	329780
0	179700	329900
0	179980	330220
0	180100	330260
0	180180	330300
0	180420	330260
0	180700	330100
0	180700	330220
0	180460	330500
0	180380	330780
0	180420	330980
0	180700	331540
0	180940	331940
0	181260	332580
0	181540	333180
0	181380	333420
0	181180	333740
0	181100	333660
0	180980	333540
0	180900	333420
0	180820	333300
0	180780	333220
0	180700	333060
0	180620	332900
0	180580	332780
0	180500	332620
0	180420	332540
0	180300	332420
0	180180	332340
0	180060	332300
0	179940	332260
0	179860	332260
0	179780	332220
0	179700	332220
0	179660	332180
0	179580	332100
0	179540	332020
0	179500	331900
0	179460	331740
0	179420	331580
0	179340	331420
0	179300	331380
0	179220	331300
0	179140	331220
0	179100	331140
0	179060	331020
0	179020	330980
0	178940	330940
0	178860	330900
0	178740	330740
0	178620	330580
0	178500	330420
